name,phone,address,website,rating,reviews
Pizzeria Mozza,+44 20 3988 4273,"4-5 Langham Pl, London, W1B 3DG, United Kingdom",https://www.treehousehotels.com/london/eat-drink/pizzeria-mozza?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,4.5,326
Farina Pizzeria Napoletana,+44 20 7792 9463,"19-21 Notting Hill Gate, London, W11 3JQ, United Kingdom",http://www.farinapizza.co.uk/,4.5,965
Cinquecento,+44 20 3915 3797,"233 Portobello Rd, London, W11 1LT, United Kingdom",http://www.cinquecentopizzeria.com/,4.4,464
Pizza Parseh,+44 20 8062 8588,"51 Denmark Hill, London, SE5 8RS, United Kingdom",,4.6,100
Base Face Pizza Barnes,+44 20 8878 7270,"35a Barnes High St, London, SW13 9LP, United Kingdom",http://www.basefacepizza.com/,5.0,83
Quadrata,,"327 Euston Rd., London, NW1 3AD, United Kingdom",https://www.quadrata.uk/,4.9,206
Vicolo Romano,+44 20 8983 9834,"420 Roman Rd, Bow, London, E3 5LX, United Kingdom",http://www.vicolopizzalondon.com/,4.7,347
Sodo Pizza Hoxton,+44 20 7253 3988,"The George and Vulture, 63 Pitfield St, London N1 6BU, United Kingdom",http://sodopizza.co.uk/,4.4,48
Saponara,+44 20 7226 2771,"23 Prebend St, London, N1 8PF, United Kingdom",http://saponarapizzeria.co.uk/,4.7,494
Ciro's Pizza Pomodoro -Italian Restaurant & Bar,+44 20 7589 1278,"51 Beauchamp Pl, London, SW3 1NY, United Kingdom",http://www.pomodoro.co.uk/,4.2,728
Papa Johns Pizza,+44 20 7624 0197,"177 W End Ln, London, NW6 2LH, United Kingdom",https://www.papajohns.co.uk/,2.7,146
Pizza Mannyacs @ The Loose Box,+44 7729 206899,"51 Horseferry Rd, London, SW1P 2AA, United Kingdom",https://pizzamannyacs.co.uk/,5.0,12
Berberè Pizzeria Clapham,+44 20 7627 3881,"67 Venn St, London, SW4 0BD, United Kingdom",https://www.berberepizzeria.co.uk/,4.4,313
Gordon Ramsay Street Pizza - Battersea,+44 20 7592 1225,"Circus West Village, Arch 759 Arches Ln, London SW11 8AB, United Kingdom",http://www.gordonramsayrestaurants.com/street-pizza,3.8,1381
Tre Colori Shoreditch-Pizzeria,+44 20 3487 0731,"19 Hackney Rd, London, E2 7NX, United Kingdom",https://trecolori.co.uk/,4.8,121
Tokyo Pizza,+44 20 3887 1499,"47 Maida Vale, London, W9 1SD, United Kingdom",http://tokyo-pizza.co.uk/,4.6,362
Rays Curry Base Pizza (Roman Road),+44 20 7987 6169,"99b Roman Rd, Bethnal Green, London, E2 0QN, United Kingdom",http://currybasepizza.co.uk/,4.8,75
Lamezia Pizza & Fresh Pasta,+44 20 7609 6620,"165 Holloway Rd, London, N7 8LX, United Kingdom",https://www.lamezia.co.uk/,4.6,369
Lords Burger and Pizza (Halal),+44 20 7581 8414,"2 Montpelier St, London, SW7 1EZ, United Kingdom",,4.6,138
Fireaway Pizza Bermondsey,+44 20 7231 5898,"168 Jamaica Rd, London, SE16 4RT, United Kingdom",https://fireaway.co.uk/,4.4,622
Pizza Scuola,+44 20 3230 3018,"5, 7 John Prince's St, London W1G 0JN, United Kingdom",https://pontis.co.uk/oxford-circus/pizza-scuola,4.7,3
Vasiniko,+44 20 7836 8628,"7-9 Burleigh St, London, WC2E 7PW, United Kingdom",https://vasinikopizza.co.uk/,4.8,1378
Rossopomodoro Chelsea,+44 20 7352 7677,"214 Fulham Rd., London, SW10 9NB, United Kingdom",http://rossopomodoro.co.uk/chelsea/,4.2,700
Purezza Camden,+44 20 7284 3965,"45-47 Parkway, London, NW1 7PN, United Kingdom",https://purezza.co.uk/locations/camden/,4.7,3481
"1947 Restaurant, Bar & Pizza Kitchen",+44 20 3583 1908,"38 Middlesex St, London, E1 7EX, United Kingdom",http://1947restaurant.co.uk/,4.4,812
Brothers Pizza,(856) 389-5294,"1015 US-130, Cinnaminson, NJ 08077",http://www.brotherspizzacinn.com/,4.9,140
Nick's Pizza and Pasta,(856) 829-0400,"141 US-130 C, Cinnaminson, NJ 08077",https://www.nickspizzapastacinnaminson.com/,4.4,372
"Milanese Pizza of Riverton, NJ",(856) 786-1414,"308 Broad St, Riverton, NJ 08077",https://www.milanesepizza.net/,4.4,290
Bella Pizza Cafe,(856) 461-4200,"100 Brown St, Delran, NJ 08075",https://www.bellapizzacafemenu.com/?utm_source=gbp,4.1,274
Di Vincenzo's Pizza,(856) 786-3777,"1101 Cinnaminson Ave, Cinnaminson, NJ 08077",http://www.divincenzos.com/,4.6,246
Pizza Amore,(856) 764-4100,"77 Hartford Rd, Delran, NJ 08075",http://www.pizzaamoredelran.com/,4.4,351
Bellisimos Pizza,(856) 829-0036,"2103 Branch Pike, Cinnaminson, NJ 08077",http://www.bellisimospizza.com/,4.5,129
Mike's Pizza & Sub Shop,(856) 461-5552,"2902 US-130, Delran, NJ 08075",https://www.mikespizzadelran.com/,4.2,207
Tony Sopranos Pizza & Ristorante,(856) 829-1445,"1426 Route 130 N, Cinnaminson, NJ 08077",http://ilovesopranos.com/,4.2,212
Arnieri's Pizzeria,(856) 764-1883,"201 Middleton St, Riverside, NJ 08075",https://www.facebook.com/ArnierisPizza,4.6,198
Italian Brick Oven Pizzeria,(856) 786-4800,"1901 Cinnaminson Ave, Cinnaminson, NJ 08077",,4.4,122
Angelo's Pizza,(856) 461-6515,"401 Bridgeboro St, Riverside, NJ 08075",http://angelosriverside.com/,4.3,398
Pats Select Pizza | Grill,(856) 303-2323,"2700 US-130, Cinnaminson, NJ 08077",https://www.patsselect.com/cinnaminson1,4.2,482
