name,phone,address,website,rating,reviews
Wagyu Burgers,+44 7482 304174,"6(A), South Lambeth Place Vauxhall SW8 1SP, London, SW8 1RT, United Kingdom",https://wagyu-burgers-vauxhall.business.site/?utm_source=gmb&utm_medium=referral,4.3,20.0
Ecco Pizza,+44 20 7404 3555,"186 Drury Ln, London, WC2B 5QD, United Kingdom",,4.5,801.0
Domino's Pizza - London - Old Street,+44 20 7336 6665,"40 Old St, London, EC1V 9AE, United Kingdom",https://www.dominos.co.uk/pizza-near-me/london/40-old-street?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzY5MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.7,140.0
Pizza Union,+44 20 7278 9425,"246-250 Pentonville Rd, London, N1 9JY, United Kingdom",http://www.pizzaunion.com/,4.6,5373.0
Pizza Pilgrims,+44 20 3005 2930,"11 Dean St, London, W1D 3RP, United Kingdom",http://pizzapilgrims.co.uk/,4.6,3568.0
Pizza Express,+44 20 7401 3977,"Benbow House, 24 New Globe Walk, London SE1 9DS, United Kingdom",https://www.pizzaexpress.com/bankside?utm_source=google&utm_medium=Places&utm_campaign=bankside,4.4,1741.0
Pizza Union Spitalfields,+44 20 7247 5116,"25 Sandy's Row, London, E1 7HS, United Kingdom",https://www.pizzaunion.com/,4.6,5117.0
Pizza Pilgrims Victoria,+44 20 3963 5800,"32-34 Buckingham Palace Rd, London, SW1W 0QP, United Kingdom",,4.7,2258.0
Pizza Union,+44 20 3773 1773,"29 Leman St, London, E1 8PT, United Kingdom",https://www.pizzaunion.com/#menu,4.6,2874.0
Pizza Pilgrims Kingly,+44 20 7287 2200,"11 Kingly St, Carnaby, London, W1B 5PW, United Kingdom",http://www.pizzapilgrims.co.uk/,4.7,6324.0
Pizza Pilgrims Covent Garden,+44 20 7240 4145,"23 Garrick St, London, WC2E 9BN, United Kingdom",https://www.pizzapilgrims.co.uk/,4.4,2807.0
Crust Bros Pizza Restaurant Waterloo,+44 20 3034 3424,"113 Waterloo Rd, London, SE1 8UL, United Kingdom",https://www.crustbros.co.uk/waterloo/?utm_source=GMB&utm_medium=website%20click&utm_campaign=SDM&utm_id=GMB,4.5,2564.0
Pizza Pilgrims London Bridge,+44 20 3974 9825,"SU48, London Bridge Station, 2 Bermondsey St, London SE1 2TF, United Kingdom",http://www.pizzapilgrims.co.uk/,4.5,3298.0
Pizza Express,+44 20 7486 0888,"133 Baker St, London, W1U 6SF, United Kingdom",https://www.pizzaexpress.com/baker-street?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-761-baker-street,4.3,1969.0
Pizza Pilgrims Canary Wharf,+44 20 3019 8020,"12 Hertsmere Rd, London, E14 4AE, United Kingdom",,4.6,3688.0
Gourmet Pizza Co,+44 20 7928 3188,"56 Upper Ground, London, SE1 9PP, United Kingdom",http://www.gourmetpizzacompany.co.uk/,4.3,1849.0
Pizza Union Hoxton,,"145 City Rd, London, EC1V 1AY, United Kingdom",https://www.pizzaunion.com/,4.5,635.0
Pizza Pilgrims Shoreditch,+44 20 3019 7620,"136 Shoreditch High St, London, E1 6JE, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,2340.0
Pizza Express,+44 20 7928 4091,"Unit 3, The White House, 9c Belvedere Rd, London SE1 8YP, United Kingdom",https://www.pizzaexpress.com/royal-festival-hall?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-2351-royal-festival-hall,4.1,1994.0
Pizza Pilgrims Liverpool Street,+44 20 3974 9820,"22 Old Broad St, London, EC2N 1HQ, United Kingdom",http://www.pizzapilgrims.co.uk/,4.7,1523.0
Detroit Pizza London,,"75 Commercial St, London, E1 6BD, United Kingdom",http://www.detroitpizzalondon.com/,4.8,1083.0
Pizza East,+44 20 7349 9650,"56 Shoreditch High St, London, E1 6JJ, United Kingdom",https://www.pizzaeast.com/shoreditch,4.2,3588.0
Pizza Sophia,+44 20 7833 8556,"50 Tavistock Pl, London, WC1H 9RG, United Kingdom",https://pizzasophia.com/,4.6,1212.0
Pizza Express,+44 20 3040 1840,"88 Cromwell Rd, South Kensington, London, SW7 4EN, United Kingdom",https://www.pizzaexpress.com/gloucester-road?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-3437-gloucester-road,4.1,1172.0
The Pizza Room - Mile End,+44 20 8981 7566,"2a Grove Rd., Bow, London, E3 5AJ, United Kingdom",https://www.thepizzaroom.co.uk/,4.5,829.0
Pizza Union Holborn,,"1 New Oxford St, London, WC1A 1LW, United Kingdom",https://www.pizzaunion.com/,4.4,551.0
Pizza Express,+44 20 7626 5025,"1 Byward St, London, EC3R 5AS, United Kingdom",https://www.pizzaexpress.com/tower-hill?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-3230-tower-hill,4.2,1537.0
Pizza Pilgrims Waterloo,+44 20 3974 9829,"82 Lower Marsh, London, SE1 7AB, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,1651.0
Pizza Hut Restaurants,+44 20 7925 2457,"56/59 Strand, London, WC2N 5LR, United Kingdom",https://www.pizzahut.co.uk/restaurants/store/details/Strand,3.9,3081.0
Pizza Express,+44 20 7407 2995,"4 Borough High St, London, SE1 9QQ, United Kingdom",https://www.pizzaexpress.com/london-bridge?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-1991-london-bridge,4.0,1070.0
Pizza Express,+44 20 7283 5113,"20-22 Leadenhall Market, London, EC3V 1LR, United Kingdom",https://www.pizzaexpress.com/leadenhall-market?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-2861-leadenhall-market,4.4,615.0
Pizza Brixton,+44 20 3417 0471,"105 Brixton Hill, London, SW2 1AA, United Kingdom",http://www.pizzabrixton.co.uk/,4.6,608.0
Pizza Express,+44 20 7706 8000,"Unit 35 and 37, 3 Merchant Sq, London W2 1BF, United Kingdom",https://www.pizzaexpress.com/paddington?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-3436-paddington,4.1,1107.0
Pizza Express,+44 20 7240 3443,"9-12 Bow St, London, WC2E 7AH, United Kingdom",https://www.pizzaexpress.com/bow-street?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-511-bow-street,4.2,1147.0
Pizza Express,+44 20 7930 8205,"450 Strand, London, WC2R 0RG, United Kingdom",https://www.pizzaexpress.com/the-strand-trafalgar-square?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-2091-the-strand-trafalgar-square,3.9,1518.0
Pizza Express,+44 20 8853 2770,"4-6 Greenwich Church St, London, SE10 9BG, United Kingdom",https://www.pizzaexpress.com/greenwich-church-street?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-2341-greenwich-church-street,4.1,991.0
Pizza Express,+44 20 8749 8582,"7 Rockley Rd, London, W14 0DJ, United Kingdom",https://www.pizzaexpress.com/shepherds-bush?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-1291-shepherds-bush,4.6,1199.0
Pizza Express,+44 20 7403 8484,"Cardamom Bldg, The, 31 Shad Thames, London SE1 2YR, United Kingdom",https://www.pizzaexpress.com/shad-thames?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-1821-shad-thames,4.2,1054.0
Pizza Express,+44 20 7836 8001,"80-81 St Martin's Ln, London, WC2N 4AA, United Kingdom",https://www.pizzaexpress.com/st-martins-lane?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-1741-st-martins-lane,4.0,1490.0
Pizza Express,+44 20 7976 6214,"25 Millbank, London, SW1P 4QP, United Kingdom",https://www.pizzaexpress.com/millbank?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-3210-millbank,4.1,993.0
Pizza Express,+44 20 7352 5300,"363 Fulham Rd., London, SW10 9TN, United Kingdom",https://www.pizzaexpress.com/fulham-road-363?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-131-fulham-road-363,4.5,534.0
Pizza Express,+44 20 7229 6000,"137 Notting Hill Gate, London, W11 3LB, United Kingdom",https://www.pizzaexpress.com/notting-hill-gate?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-141-notting-hill-gate,4.0,436.0
Homeslice Neal's Yard,+44 20 3151 7488,"13 Neal's Yard, London, WC2H 9DP, United Kingdom",http://www.homeslicepizza.co.uk/,4.4,3166.0
Pizza Express,+44 20 7636 3232,"30 Coptic St, London, WC1A 1NS, United Kingdom",https://www.pizzaexpress.com/coptic-street?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-121-coptic-street,4.0,798.0
Pizza Express,+44 20 7930 8044,"Portraits by G.F Watts, Panton House, Haymarket, London SW1Y 4EN, United Kingdom",https://www.pizzaexpress.com/piccadilly?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-3131-piccadilly,4.3,1355.0
Pizza Roma Kensington,+44 20 7823 9292,"12 Bute St, South Kensington, London, SW7 3EX, United Kingdom",http://www.pizzaromakensington.com/,4.5,183.0
Pizza Express,+44 20 7222 5270,"85 Victoria St, London, SW1H 0HW, United Kingdom",https://www.pizzaexpress.com/victoria-street?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-2031-victoria-street,4.2,1626.0
Pizza Pilgrims Exmouth Market,+44 20 8069 6969,"15 Exmouth Market, London, EC1R 4QD, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,1412.0
CHARCOAL PIZZA,+44 20 7588 5045,"45 London Wall, London, EC2M 5TE, United Kingdom",,4.5,2.0
Gordos Pizzeria,+44 20 7254 7355,"533 Kingsland Rd, London, E8 4AR, United Kingdom",http://www.gordos.co.uk/,4.5,521.0
Barbican Pizza,+44 20 7251 2597,"89 Lever St, London, EC1V 3RQ, United Kingdom",,4.4,69.0
The Pizza Room - Hackney,+44 20 8985 1245,"30 Amhurst Rd, London, E8 1JN, United Kingdom",https://www.thepizzaroom.co.uk/,4.7,235.0
Good Pizza,+44 20 7998 6705,"99 Stoke Newington High St, London, N16 8EL, United Kingdom",http://www.goodpizzalondon.com/,4.4,424.0
Pizza Express,+44 20 7629 1001,"21-22 Barrett St, St Christopher's Pl, London W1U 1BF, United Kingdom",https://www.pizzaexpress.com/st-christophers-place?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-481-st-christophers-place,4.2,1037.0
Pizza Express,+44 20 8795 4910,"Designer Outlet, Unit 99 (W07), London, Wembley HA9 0FD, United Kingdom",https://www.pizzaexpress.com/wembley?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-3370-wembley,4.2,1352.0
Pizza Pilgrims Hyde Park,+44 20 8154 7205,"38 Queensway, London, W2 3RS, United Kingdom",https://www.pizzapilgrims.co.uk/,4.7,1415.0
The Pizza Room - Surrey Quays,+44 20 3643 9509,"237 Lower Rd, London, SE16 2AH, United Kingdom",https://www.thepizzaroom.co.uk/,4.4,434.0
Franco Manca,+44 20 7734 9330,"51 Berwick St, London, W1F 8SJ, United Kingdom",http://www.francomanca.co.uk/restaurants/soho/,4.4,2086.0
Pizza Hut,+44 20 7493 6427,"523 Oxford St, London, W1C 2QL, United Kingdom",https://www.pizzahut.co.uk/restaurants/store/details/MarbleArch,3.8,3326.0
Pizza Fresco,,"40 Shepherds Bush Rd, London, W6 7PJ, United Kingdom",https://pizzafresco.co.uk/,4.5,258.0
Pizza at Home,+44 20 7244 8080,"86 Lillie Rd, London, SW6 1TL, United Kingdom",http://www.pizza-at-home.co.uk/,4.3,413.0
PIZZA GRILL,+44 20 7790 5233,"201 Mile End Rd, Bethnal Green, London, E1 4AA, United Kingdom",,2.9,161.0
Pizza Express,+44 20 7592 9488,"46 Moreton St, Pimlico, London, SW1V 2PB, United Kingdom",https://www.pizzaexpress.com/pimlico?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-1831-pimlico,4.1,514.0
BASE (PIZZA X DRINK),+44 20 8896 2233,"Unit 8 The Broadway, Gunnersbury Ln, London W3 8HR, United Kingdom",https://atbase.co.uk/,4.5,403.0
Little Napoli Pizza Restaurant Shepherds Bush,+44 20 8823 5491,"428 Uxbridge Rd, London, W12 0NR, United Kingdom",https://littlenapoli.co.uk/,4.5,1193.0
Pizza Pilgrims Camden,+44 20 8167 8366,"40-42 Parkway, London, NW1 7AH, United Kingdom",,4.8,1507.0
Portobello Ristorante Pizzeria,+44 20 7221 1373,"7 Ladbroke Rd, London, W11 3PA, United Kingdom",http://portobellolondon.co.uk/,4.4,838.0
Giorgios Pizza,+44 20 7373 5533,"174, 174 Earls Ct Rd, London SW5 9QQ, United Kingdom",https://giorgios-pizza.co.uk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,4.2,389.0
King's Pizza (Islington),+44 20 7607 3434,"280 Caledonian Rd, London, N1 1BA, United Kingdom",https://www.kingspizza.uk/islington/,4.3,138.0
Pizza Metro,+44 20 7228 3812,"64 Battersea Rise, London, SW11 1EQ, United Kingdom",http://www.pizzametropizza.com/,4.5,831.0
U.S. Pizza,+44 20 8847 1515,"184 S Ealing Rd, London, W5 4RJ, United Kingdom",https://www.uspizza.co.uk/,4.5,229.0
Crazy Pizza Knightsbridge,+44 20 3971 8870,"32-34 Hans Cres, London, SW1X 0LZ, United Kingdom",https://crazypizza.com/knightsbridge/,3.4,499.0
Forno Pizza,+44 20 7091 7266,"145-147 Lambeth Walk, London, SE11 6EE, United Kingdom",https://fornopizzalambeth.com/,3.4,71.0
L'Antica Pizzeria da Michele,+44 20 7935 6458,"199 Baker St, London, NW1 6UY, United Kingdom",http://www.anticapizzeriadamichele.co.uk/,4.1,4619.0
Hot Express Pizza,+44 1895 255100,"4 New Broadway, Uxbridge Rd, Uxbridge UB10 0LH, United Kingdom",https://hotexpressub10.co.uk/,4.6,319.0
Pizza Express,+44 20 8104 0470,"298 Mare St, London, E8 1HE, United Kingdom",https://www.pizzaexpress.com/hackney-mare-street?utm_source=google&utm_medium=Places&utm_campaign=hackney,4.3,148.0
Pizza Village,+44 20 8671 0890,"15 Tulse Hill, London, SW2 2TH, United Kingdom",http://www.pizzavillage-online.co.uk/,4.3,57.0
TW2 Pizza,+44 20 8893 9900,"109 Nelson Rd, Twickenham, TW2 7AZ, United Kingdom",http://www.tw2-pizza.co.uk/,4.0,185.0
Pizzeria Portofino,+44 20 8940 0875,"10 The Square, Richmond, TW9 1DZ, United Kingdom",https://revu.website/120728/,4.6,625.0
Pizzeria Pappagone,+44 20 7263 2114,"131 Stroud Green Rd, Finsbury Park, London, N4 3PX, United Kingdom",,4.5,3083.0
Italiano Pizza,+44 20 7336 6005,"59 Nile St, London, N1 7RD, United Kingdom",https://italianopizzahoxton.com/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,4.8,186.0
Homeslice City,+44 20 3034 0381,"69-71 Queen St, London, EC4R 1EE, United Kingdom",http://www.homeslicepizza.co.uk/,4.2,1248.0
Sodo Pizza Bethnal Green,+44 20 3581 2929,"266 Poyser St, London, E2 9RF, United Kingdom",http://www.sodopizza.co.uk/,4.7,465.0
Tops Pizza Islington,+44 20 7278 6000,"22 Penton St, London, N1 9PS, United Kingdom",https://topspizza.co.uk/islington,4.3,175.0
Pizza Hut Delivery,+44 20 7998 0909,"249 Cambridge Heath Rd, London, E2 0EL, United Kingdom",https://www.pizzahut.co.uk/?utm_source=google&utm_medium=listings&utm_campaign=YEXT&y_source=1_MTEyMTI4MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.3,204.0
Yard Sale Pizza,+44 20 7226 8976,"54 Blackstock Rd, Finsbury Park, London, N4 2DW, United Kingdom",http://www.yardsalepizza.com/,4.6,606.0
Nenno Pizza,+44 20 7833 2790,"14, 16 Caledonian Rd, London N1 9DU, United Kingdom",https://nennopizza.co.uk/,4.5,831.0
Pizza Royal,+44 20 7371 1900,"68 Richmond Way, London, W14 0AS, United Kingdom",https://pizzaroyal.ehmenu.co.uk/,4.7,94.0
Notting Dale Pizza,+44 20 8968 1771,"92-94 Bramley Rd, London, W10 6UG, United Kingdom",https://pizzanottingdale.co.uk/,4.6,30.0
Rudy's Pizza Napoletana - Soho,+44 20 3930 0868,"80 Wardour St, London, W1F 0TF, United Kingdom",https://www.rudyspizza.co.uk/pizzerias/soho,4.6,1746.0
Homeslice Marylebone,+44 20 3034 0621,"50 James St, London, W1U 1HB, United Kingdom",http://www.homeslicepizza.co.uk/,4.4,777.0
Arthur's Pizza,+44 20 8893 3995,"The Grn, Twickenham, TW2 5AB, United Kingdom",http://arthurspizza.co.uk/,4.4,356.0
Wood fired pizza,,"91 Brick Ln, London, E1 6QL, United Kingdom",,5.0,1.0
Pizza Pilgrims Selfridges,+44 20 7318 3862,"4th floor, 400 Oxford St, London W1A 1AB, United Kingdom",http://www.pizzapilgrims.co.uk/,4.7,1127.0
Franco Manca,+44 20 7584 9713,"91 Old Brompton Rd, South Kensington, London, SW7 3LD, United Kingdom",https://www.francomanca.co.uk/restaurants/south-kensington,4.3,2140.0
The Pizza Room - New Cross,+44 20 3754 9203,"unit A, Atrium House, 459 New Cross Rd, London SE14 6AJ, United Kingdom",https://www.thepizzaroom.co.uk/,4.4,238.0
Sleazy Pizza,+44 20 7770 6050,"The Truman Brewery, Dray Walk, London E1 6QL, United Kingdom",https://www.sleazypizza.com/,4.5,85.0
Sartori - Italian Restaurant & Pizzeria,+44 20 7836 6308,"15 Great Newport St, London, WC2H 7JE, United Kingdom",https://www.sartorirestaurant.com/?utm_source=google-maps&utm_medium=link&utm_campaign=social-media,4.4,2776.0
Happy Face Pizza King's Cross,+44 20 3146 0760,"14 Handyside St, London, N1C 4DN, United Kingdom",https://www.happyface.pizza/,4.2,770.0
Santa Maria Pizzeria Fitzrovia,+44 20 7436 9963,"160 New Cavendish St, London, W1W 6YR, United Kingdom",http://www.santamariapizzeria.com/,4.5,1202.0
Harrods Pizzeria & Pasqua,+44 20 7225 6800,"2, 87-135 Brompton Rd, London SW1X 7XL, United Kingdom",https://www.harrods.com/en-gb/restaurants/pizzeria-pasqua?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing-harrods-pizzeria,4.3,568.0
Franco Manca Tottenham Court Road,+44 20 3026 8124,"104 Tottenham Ct Rd, London, W1T 4EW, United Kingdom",http://www.francomanca.co.uk/restaurants/tottenham-court-road/,4.3,2694.0
Papa Johns Pizza,+44 20 7407 4077,"168 Tower Bridge Rd, London, SE1 3LS, United Kingdom",https://www.papajohns.co.uk/,3.7,343.0
50 Kalò di Ciro Salvo Pizzeria London,+44 20 7930 9955,"7 Northumberland Ave, London, WC2N 5BY, United Kingdom",https://www.50kalo.it/ciro__salvo.php,4.5,3938.0
Zia Lucia - Aldgate East,+44 20 7702 2525,"Unit 1a, 12 Piazza Walk, London E1 8ZH, United Kingdom",https://zialucia.com/,4.5,543.0
Pizza Pilgrims,+44 20 3846 3222,"8 Brown's Buildings, London, EC3A 8AL, United Kingdom",https://www.pizzapilgrims.co.uk/,4.1,47.0
Pizzeria Cozaio,+44 20 7794 5200,"279E Finchley Rd, London, NW3 6LT, United Kingdom",http://www.pizzeriacozaio.co.uk/,4.7,340.0
Pizza Paradiso,+44 20 7483 1458,"13, New College Parade, South Hampstead, London NW3 5EP, United Kingdom",https://www.pizza-paradiso.co.uk/,4.7,69.0
American Pizza Kentish Town,+44 20 7482 6001,"15 Malden Rd, London, NW5 3HS, United Kingdom",https://americanpizza-kentishtown.com/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,3.7,86.0
Shoreditch Wood Fried Pizza,+44 20 7729 0115,"16 Pitfield St, London, N1 6HB, United Kingdom",,2.1,30.0
Pizza Hut Delivery,+44 20 8877 0877,"174 Garratt Ln, London, SW18 4ED, United Kingdom",https://www.pizzahut.co.uk/?utm_source=google&utm_medium=listings&utm_campaign=YEXT&y_source=1_MTEyMTI3MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2.5,234.0
Pizza Warehouse Ltd,,"226 Camden High St, London, NW1 8QS, United Kingdom",http://pizzawarehouseltd.uk/,4.1,60.0
Tondo Pizza Wapping,+44 7840 342730,"Unit 2, Hermitage Court, Wapping High St, London E1W 1NR, United Kingdom",http://instagram.com/tondopizzalondon,4.9,329.0
Papa Johns Pizza,+44 20 7702 2100,"6 Cable St, London, E1 8JG, United Kingdom",https://www.papajohns.co.uk/,3.7,201.0
Japes,+44 7395 635765,"22-25 Dean St, London, W1D 3RY, United Kingdom",http://www.japes.uk/,4.7,3897.0
L'Antica Pizzeria da Michele,+44 20 7434 4563,"44 Old Compton St, London, W1D 4TY, United Kingdom",https://www.anticapizzeriadamichele.co.uk/menu,4.1,1893.0
Basiliano London,+44 20 7987 7799,"795 Commercial Rd, London, E14 7HG, United Kingdom",https://basiliano-pizzeria.com/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,3.4,184.0
Pizza Time Greenford,+44 20 8998 4574,"44 Bilton Rd, Perivale, Greenford UB6 7DH, United Kingdom",,4.7,67.0
Pizza Express,+44 20 8567 7690,"23 Bond St, London, W5 5AS, United Kingdom",https://www.pizzaexpress.com/ealing?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-671-ealing,4.3,788.0
ADORA PIZZA,+44 20 7938 3222,"62 Kensington High St, London, W8 4PE, United Kingdom",https://www.adorapizza.com/our-menu,4.5,356.0
La Parma Pizzeria,+44 20 7735 9555,"113A Kennington Rd, London, SE11 6SF, United Kingdom",https://laparmapizza.net/,3.3,178.0
Tops Pizza,+44 20 7738 8055,"163 Battersea Park Rd, Nine Elms, London, SW8 4BU, United Kingdom",https://topspizza.co.uk/battersea,3.3,115.0
Franco Manca Bermondsey,+44 20 7407 4203,"124 Bermondsey St, London, SE1 3TX, United Kingdom",https://www.francomanca.co.uk/restaurants/bermondsey,4.4,2180.0
Pizzeria on the Green,+44 20 8673 3227,"4 Cavendish Rd, London, SW4 9DW, United Kingdom",http://pizzeriaonthegreen.co.uk/,4.5,518.0
Papa' Benito New Cross,+44 7908 787079,"149, 149 New Cross Rd, London SE14 5DJ, United Kingdom",,4.4,133.0
Castellano's Pizza,+44 7359 049806,"139 Woolwich Rd, London, SE10 0RJ, United Kingdom",https://www.castellanospizza.com/,4.9,449.0
Sodo Pizza Clapton,+44 20 8806 5626,"126 Upper Clapton Rd, London, E5 9JY, United Kingdom",http://www.sodopizza.co.uk/,4.6,471.0
True Romance Pizza,,"11 Water Ln., London, NW1 8JZ, United Kingdom",https://trueromance.london/,4.7,71.0
Tops Pizza Fulham,+44 20 8741 0090,"74 Fulham Palace Rd, London, W6 9PL, United Kingdom",https://topspizza.co.uk/fulham,3.6,94.0
San Gennaro,+44 20 7622 0475,"22 Battersea Park Rd, London, SW11 4HY, United Kingdom",http://www.sangennaro.co.uk/,4.6,471.0
Happy Face Pizza Brent Cross,+44 20 3096 0016,"9 Claremont Way, Brent Cross, London, NW2 1AJ, United Kingdom",https://www.happyface.pizza/,4.4,76.0
Gordon Ramsay Street Pizza - St Paul's,+44 20 3030 4050,"Ground Floor, 10 Bread St, London EC4M 9AJ, United Kingdom",https://www.gordonramsayrestaurants.com/en/uk/street-pizza/locations/st-paul-s,4.1,1702.0
Pappa Ciccia,+44 20 7384 1884,"105 Munster Rd, London, SW6 5RQ, United Kingdom",http://www.pappaciccia.com/,4.4,371.0
Pizza Express,+44 20 8749 1500,"Unit 3126, Westfield London Shopping Centre, Ariel Way, London W12 7GF, United Kingdom",https://www.pizzaexpress.com/white-city-westfield?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-3293-white-city-westfield,3.9,1164.0
500 Degrees Pizza Brixton,+44 20 3302 8106,"191 Ferndale Rd, London, SW9 8BA, United Kingdom",http://www.500degrees.co/brixton/,4.6,253.0
Just Another Magic Pizza,+44 20 3417 0370,"154 Ladbroke Grove, London, W10 5NB, United Kingdom",http://www.justanothermagicpizza.co.uk/,4.8,80.0
L'Antica Pizzeria,+44 20 7431 8516,"66 Heath St, London, NW3 1DN, United Kingdom",http://www.anticapizzeria.co.uk/,4.5,986.0
Pizza Home Chiswick,+44 20 8741 7645,"264 King St, London, W6 0SP, United Kingdom",https://3237.letsorderfood.co.uk/,4.7,179.0
Jonny Loves Pizza,+44 20 4559 2958,"51, 53 Rupert St, London W1D 7PQ, United Kingdom",https://www.jonnyloves.co.uk/,4.6,51.0
FORNO BRIXTON,+44 20 7737 0349,"Shop 23-24 Brixton Mall, 422 Brixton Rd, London SW9 7AY, United Kingdom",,4.8,163.0
Vicoli di Napoli Pizzeria,+44 20 7687 0009,"125 Stoke Newington Church St, London, N16 0UH, United Kingdom",https://www.vicolidinapoli.co.uk/,4.1,1214.0
Pane Cunzato - Italian Pizza Restaurant,+44 20 3581 1747,"49 Museum St, London, WC1A 1LY, United Kingdom",http://www.panecunzato.com/?utm_source=googlemaps&utm_medium=googlemaps-link-profile&utm_campaign=social_media,4.4,1291.0
Sodo Pizza Deptford,+44 20 7018 1080,"144A Deptford High St, London, SE8 3PQ, United Kingdom",http://www.sodopizza.co.uk/,4.7,84.0
Bad Boy Pizza Society | B.B.P.S Square,+44 7412 088942,"National Theatre, The Understudy, Upper Ground, London SE1 9PX, United Kingdom",http://badboypizzasoc.com/,4.5,40.0
Cinquecento,+44 20 7351 9331,"1 Cale St, London, SW3 3QT, United Kingdom",https://www.cinquecentopizzeria.com/,4.3,1040.0
Jazzy-Pizza,+44 20 7249 0000,"24 Stoke Newington Rd, London, N16 7XJ, United Kingdom",https://jazzypizzeria.co.uk/menu,4.9,45.0
Franco Manca Belsize Park,+44 20 7794 2773,"216 Haverstock Hill, London, NW3 2AE, United Kingdom",http://www.francomanca.co.uk/restaurants/belsize-park/,4.3,1227.0
O'Furn Pizzeria,+44 20 3340 6530,"79 Camden High St, London, NW1 7JL, United Kingdom",http://ofurnpizzeria.net/,4.4,413.0
Domino's Pizza - London - Queen Street,+44 20 7236 6662,"30 Queen St Pl, London, EC4R 1BR, United Kingdom",https://www.dominos.co.uk/pizza-near-me/london/30-queen-street?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzcyNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.8,347.0
Delfino Mayfair,+44 20 7499 1256,"121A Mount St, London, W1K 3NW, United Kingdom",http://www.delfinomayfair.com/,4.4,938.0
081 Pizzeria Peckham,+44 20 3795 8576,"66 Peckham Rye, London, SE15 4JR, United Kingdom",https://www.081pizzeria.com/,4.7,243.0
Bad Boy Pizza Society | Seven Dials,,"Seven Dials Market, 35 Earlham St, London WC2H 9LD, United Kingdom",https://badboypizzasoc.com/locations/,4.3,153.0
Fatto a Mano Pizza & Beer,+44 20 3148 4900,"Unit 1, 3 Pancras Sq, London N1C 4AG, United Kingdom",https://www.fattoamanopizza.com/,4.5,275.0
Pizza on Time (Battersea),+44 20 7627 5973,"42A Battersea Park Rd, London, SW11 4JP, United Kingdom",http://www.pizzaontime.uk/,1.7000000000000002,132.0
Mr. Pizza,+44 20 7247 7772,"Unit 2, 96 Brick Ln, London E1 6RL, United Kingdom",,2.5,22.0
Yard Sale Pizza,+44 20 7739 1095,"184 Hackney Rd, London, E2 7QL, United Kingdom",http://yardsalepizza.com/,4.5,296.0
Lost Souls Pizza Camden,+44 20 7388 2101,"11 Water Ln., London, NW1 8JZ, United Kingdom",https://lostsoulspizza.com/,4.8,901.0
Flat Earth Pizzas Restaurant,+44 20 7998 6556,"288 Cambridge Heath Rd, Cambridge Heath, London, E2 9DA, United Kingdom",http://www.flatearthpizzas.com/,4.8,339.0
